,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,L01,L02,L03,L04,L05,L06,L07,L08,L09,L10,P_alg,P_cor,P_dim,P_win,S_CR,S_MPQA,S_MR,S_MRPC,S_SICKEntailment,S_SICKRelatedness,S_SST2,S_SST5,S_STS12,S_STS13,S_STS14,S_STS15,S_STS16,S_STSBenchmark,S_SUBJ,S_TREC,V_chunk,V_ner,V_nli,V_pos,V_questions,V_sentiment
322,0.490674318507891,0.748148148148148,0.606334841628959,0.691391941391941,0.758344587174826,0.463668617241856,0.721989892474643,0.929868191992042,0.939020947433798,0.949438202247191,0.293326932309169,0.0277410832232497,0.282952548330404,0.00584795321637427,0.0559085133418043,0,0,0.0588235294117647,0.00536672629695886,0.170426065162907,0.233494363929147,0.210446631339894,0.424879807692308,0.792146719962379,0.681742043551089,0.326160815402039,0.594504579517069,0.666023166023166,0.326247689463956,0.698826597131682,0.0384615384615385,0.0492957746478873,0.0189189189189189,0.0303030303030303,0.115044247787611,0.119047619047619,0.0224750022933676,0.0381282495667245,0.190361445783133,0.115803814713896,fasttext,wiki,200,13,0.474624060150376,0.605493133583022,0.44175136825645,0.435695538057743,0.351328191945159,0.542285352810425,0.548606390210741,0.443097014925373,0.0554699753889127,0.100045574016925,0.155587650737936,0.266625498184849,0.268824044783767,0.223077732546299,0.662374821173104,0.8515625,0.363775901765153,0.298724954462658,0.500000000000001,0.481535947712417,0.208904109589041,0.405498281786942
323,0.483500717360115,0.764021164021164,0.606334841628959,0.656593406593407,0.734426474642642,0.452610238215915,0.697064848351679,0.937329022631186,0.938343402405285,0.949438202247191,0.306289006240999,0.0303830911492734,0.298769771528998,0.0087719298245614,0.0584498094027954,0.0222222222222222,0,0.0294117647058824,0.0035778175313059,0.165413533834586,0.226247987117552,0.215745647236942,0.399038461538462,0.765859393369386,0.663316582914573,0.346545866364666,0.573688592839301,0.678571428571428,0.325323475046211,0.706649282920469,0.0384615384615385,0.0633802816901408,0.0189189189189189,0.0303030303030303,0.0884955752212389,0.103174603174603,0.0202275020640308,0.0398613518197574,0.183132530120482,0.126702997275204,fasttext,wiki,200,15,0.534774436090225,0.629213483146068,0.465207193119625,0.627296587926509,0.388174807197944,0.503933905511203,0.552005438477226,0.519589552238806,0.0543666302582836,0.103922010677306,0.155213643716386,0.269214639094337,0.266675440634546,0.284398735680109,0.646638054363376,0.8046875,0.422102839600923,0.459016393442628,0.626436781609195,0.430228758169935,0.147260273972603,0.436426116838488
324,0.493543758967001,0.755555555555556,0.595475113122172,0.654761904761905,0.752571249667058,0.466986130949638,0.697064848351679,0.965680179059935,0.922082321720964,0.955056179775281,0.305328852616419,0.0303830911492734,0.274165202108963,0.0087719298245614,0.0584498094027954,0,0,0.117647058823529,0.0035778175313059,0.191729323308271,0.223027375201288,0.211203633610901,0.410456730769231,0.768304726075711,0.663316582914573,0.317100792751982,0.57285595337219,0.667953667953668,0.326247689463956,0.694263363754889,0.0256410256410256,0.0845070422535211,0.0162162162162162,0.0227272727272727,0.132743362831858,0.103174603174603,0.0157325016053573,0.0433275563258232,0.178313253012048,0.11716621253406,fasttext,wiki,200,17,0.554511278195489,0.654182272159801,0.465207193119625,0.711286089238845,0.379605826906599,0.5403068705706,0.58599592114208,0.527985074626866,0.0512163960152007,0.101517112168027,0.15240960250309,0.270441775310479,0.263403494247832,0.1136228529623,0.616595135908441,0.828125,0.369148119723715,0.372799028536729,0.448275862068966,0.356045751633983,0.226027397260274,0.446735395189003
325,0.502152080344333,0.718518518518519,0.591855203619909,0.669413919413919,0.74267409965374,0.470303644657421,0.672139804228716,0.917930862969411,0.916661961492858,0.932584269662921,0.321651464234277,0.0277410832232497,0.289982425307557,0.00730994152046784,0.0559085133418043,0,0,0.117647058823529,0.00536672629695886,0.172932330827068,0.211755233494364,0.198334595003785,0.394230769230769,0.776863390547849,0.655778894472362,0.298980747451869,0.559533721898418,0.689189189189189,0.321626617375231,0.710560625814863,0.0512820512820513,0.0563380281690141,0.027027027027027,0.0303030303030303,0.123893805309735,0.0873015873015872,0.0157325016053573,0.048526863084922,0.2,0.107629427792916,fasttext,wiki,200,19,0.539473684210526,0.649188514357054,0.488663017982799,0.514435695538058,0.389888603256213,0.550096370324887,0.499660095173352,0.384328358208955,0.0483298943646877,0.102756338493907,0.151341960976442,0.269593770937513,0.260966643129478,0.361216371680549,0.655221745350501,0.78125,0.397544128933229,0.359441408621734,0.321839080459771,0.447385620915031,0.174657534246575,0.378006872852234
326,0.562410329985653,0.864550264550265,0.719457013574661,0.757326007326007,0.78391222470923,0.605215868773902,0.911803690026438,0.911962198458095,0.950539212918525,0.948314606741573,0.236677868458953,0.0396301188903567,0.254833040421793,0.0146198830409357,0.0571791613722999,0.0222222222222222,0,0.0882352941176471,0.00178890876565295,0.172932330827068,0.402576489533011,0.316426949280848,0.377403846153846,0.795203385845286,0.753768844221106,0.480181200453001,0.675270607826811,0.676640926640927,0.317005545286507,0.683833116036506,0.0192307692307692,0.105633802816901,0.072972972972973,0.0303030303030303,0.079646017699115,0.150793650793651,0.0202275020640308,0.0554592720970537,0.35421686746988,0.153950953678474,fasttext,wiki,200,3,0.542293233082706,0.630461922596753,0.448788115715403,0.461942257217847,0.31362467866324,0.493491394298301,0.526172671651938,0.367537313432836,0.0704489095523856,0.0641973515149807,0.117992224114129,0.189818418631924,0.210162756327116,0.257154591689709,0.63233190271817,0.78125,0.48810437452034,0.564663023679416,0.517241379310345,0.565359477124186,0.404109589041096,0.271477663230241
327,0.5480631276901,0.858201058201058,0.666968325791855,0.736263736263736,0.763293162181485,0.504584619637838,0.873457468298803,0.904501367818951,0.970188018745412,0.944943820224719,0.262121939510322,0.0396301188903567,0.274165202108963,0.00730994152046784,0.0571791613722999,0.0666666666666667,0.03125,0.117647058823529,0.0035778175313059,0.142857142857143,0.330112721417069,0.303557910673732,0.408052884615385,0.789090054079473,0.704355108877722,0.414496036240091,0.675270607826811,0.656370656370657,0.32902033271719,0.692307692307692,0.0192307692307692,0.0774647887323944,0.0486486486486487,0.0454545454545455,0.0530973451327433,0.119047619047619,0.0179800018346941,0.0381282495667245,0.28433734939759,0.137602179836512,fasttext,wiki,200,5,0.492481203007518,0.615480649188515,0.437060203283816,0.573490813648294,0.347900599828621,0.482993376148794,0.559483344663494,0.359141791044776,0.065882807131958,0.0792837430260876,0.145626944838473,0.230385271746983,0.25673164093503,0.330605800560431,0.653791130185979,0.8359375,0.430544896392941,0.511839708561022,0.189655172413792,0.544117647058826,0.304794520547945,0.312714776632302
328,0.502152080344333,0.824338624338624,0.626244343891403,0.716117216117216,0.763293162181485,0.478044509975579,0.822648724509686,0.940313354886844,0.960702388346225,0.932584269662921,0.270283245319251,0.0303830911492734,0.27768014059754,0.0087719298245614,0.0533672172808132,0.0444444444444444,0,0.0588235294117647,0.00536672629695886,0.160401002506266,0.307568438003221,0.268735806207419,0.411658653846154,0.812932047966141,0.701005025125628,0.406568516421291,0.636136552872606,0.659266409266409,0.324399260628466,0.694915254237288,0.0256410256410256,0.0633802816901408,0.0405405405405405,0.0378787878787879,0.0530973451327433,0.150793650793651,0.0112375011466838,0.0329289428076256,0.228915662650603,0.115803814713896,fasttext,wiki,200,7,0.487781954887218,0.615480649188515,0.408913213448007,0.507874015748032,0.417309340188518,0.545483509239722,0.578518014955812,0.430970149253732,0.0623348142371584,0.0898077840298721,0.155140176689829,0.25179380851779,0.268292168121195,0.150292196005791,0.649499284692417,0.8671875,0.415195702225634,0.469945355191258,0.477011494252873,0.49395424836601,0.304794520547945,0.309278350515464
329,0.490674318507891,0.812698412698413,0.620814479638009,0.692307692307692,0.764117924682595,0.46477445514445,0.774715947350141,0.934344690375528,0.961379933374739,0.939325842696629,0.28756601056169,0.0330250990752972,0.279437609841828,0.00730994152046784,0.0584498094027954,0,0,0.0882352941176471,0.00536672629695886,0.139097744360902,0.267310789049919,0.246025738077214,0.418269230769231,0.810486715259816,0.680067001675042,0.386183465458664,0.631973355537053,0.66023166023166,0.32902033271719,0.694915254237288,0.0128205128205128,0.0704225352112676,0.0432432432432433,0.0378787878787879,0.0707964601769912,0.142857142857143,0.0157325016053573,0.0467937608318891,0.236144578313253,0.115803814713896,fasttext,wiki,200,9,0.44266917293233,0.626716604244693,0.44175136825645,0.389763779527559,0.39502999143102,0.511889549756798,0.578518014955812,0.447761194029851,0.0587585985343522,0.091636749616795,0.155538900552204,0.259380157329261,0.272204890646291,0.167161635904491,0.639484978540773,0.8359375,0.402916346891787,0.439587128111716,0.402298850574713,0.49330065359477,0.219178082191781,0.405498281786942
330,0.856527977044476,0.866666666666667,0.819004524886878,0.918498168498168,0.904327549871262,0.856241072662766,0.994248066740855,0.75677692116389,0.792671221274914,0.774157303370787,0.222275564090254,0.059445178335535,0.288224956063269,0.0482456140350877,0.0190597204574333,0.0444444444444444,0,0.117647058823529,0,0.208020050125313,0.450080515297907,0.283875851627555,0.467548076923077,0.770138725605455,0.790619765494138,0.614949037372593,0.636969192339717,0.750965250965251,0.250462107208872,0.610169491525424,0.0128205128205128,0.0985915492957747,0.0756756756756757,0.0303030303030303,0.0884955752212389,0.26984126984127,0.0337125034400514,0.143847487001733,0.493975903614458,0.188010899182561,fasttext,wiki,250,1,0.574248120300752,0.707865168539326,0.534792806880376,0.511811023622048,0.359897172236504,0.490443543191211,0.593473827328348,0.476679104477612,0.0706432594481945,0.0641275249215601,0.0561176906560118,0.0887166970116088,0.109648843898441,0.223581411822527,0.705293276108726,0.84375,0.529547198772064,0.676988463873712,0.586206896551723,0.641830065359476,0.72945205479452,0.656357388316151
331,0.505021520803443,0.786243386243386,0.590045248868778,0.711538461538461,0.798757949729207,0.468091968852232,0.752666869856751,0.989554837105198,0.943763762633392,0.935955056179775,0.29092654824772,0.0330250990752972,0.288224956063269,0.00584795321637427,0.0609911054637865,0,0,0.176470588235294,0.00178890876565295,0.172932330827068,0.236714975845411,0.230885692657078,0.424278846153846,0.80253938396426,0.680904522613065,0.357870894677237,0.605328892589509,0.675675675675676,0.341035120147874,0.722294654498044,0.0256410256410256,0.0704225352112676,0.0216216216216216,0.0303030303030303,0.0884955752212389,0.103174603174603,0.0179800018346941,0.0346620450606586,0.2,0.0912806539509537,fasttext,wiki,250,11,0.539473684210526,0.677902621722847,0.479280688037529,0.443569553805773,0.413881748071979,0.577536440922631,0.578518014955812,0.409514925373134,0.0595778879937512,0.0948733275401033,0.160091922315804,0.274412227674951,0.281068086398494,0.260147259659613,0.678111587982832,0.8515625,0.423637759017649,0.41833636915604,0.298850574712644,0.511928104575159,0.181506849315069,0.151202749140894
332,0.533715925394548,0.773544973544974,0.613574660633484,0.706043956043956,0.796283662225878,0.449292724508132,0.710486025956352,0.947774185525989,0.941053582519338,0.933707865168539,0.305808929428709,0.0343461030383091,0.289982425307557,0.00584795321637427,0.0520965692503177,0,0,0.0882352941176471,0.00178890876565295,0.154135338345865,0.210950080515298,0.215745647236942,0.403245192307692,0.810486715259816,0.680904522613065,0.331823329558324,0.596169858451291,0.691119691119691,0.33826247689464,0.722294654498044,0.032051282051282,0.0774647887323944,0.0216216216216216,0.0303030303030303,0.106194690265487,0.0952380952380952,0.0224750022933676,0.0311958405545927,0.171084337349398,0.0790190735694823,fasttext,wiki,250,13,0.575187969924812,0.655430711610486,0.498827208756841,0.473753280839895,0.398457583547558,0.532756647491937,0.645819170632223,0.48134328358209,0.0596177185866912,0.0973345100986382,0.160627352195418,0.277879680412217,0.278818897099686,0.255578048126087,0.662374821173104,0.828125,0.39140445126631,0.415907710989678,0.494252873563217,0.499346405228757,0.10958904109589,0.343642611683849
333,0.5480631276901,0.773544973544974,0.596380090497737,0.705128205128205,0.774839837197022,0.496843754319679,0.715279303672306,0.952250683909475,0.928857772006098,0.91685393258427,0.302928468554969,0.0303830911492734,0.275922671353251,0.00730994152046784,0.0508259212198221,0,0,0.0588235294117647,0.00178890876565295,0.161654135338346,0.202898550724638,0.208175624526873,0.397836538461538,0.808652715730073,0.652428810720268,0.330690826727067,0.565362198168193,0.687258687258687,0.339186691312384,0.711864406779661,0.0384615384615385,0.0633802816901408,0.0189189189189189,0.0227272727272727,0.0884955752212389,0.0873015873015872,0.0202275020640308,0.0381282495667245,0.204819277108434,0.0980926430517711,fasttext,wiki,250,15,0.546992481203007,0.681647940074907,0.468334636434715,0.443569553805773,0.39674378748929,0.557398970560735,0.593473827328348,0.45615671641791,0.0563555296170771,0.098345712547643,0.159673030203654,0.278819234925457,0.276101811091892,0.242532639147622,0.670958512160229,0.7734375,0.409823484267075,0.416514875531268,0.304597701149425,0.437581699346406,0.147260273972603,0.52233676975945
334,0.54232424677188,0.757671957671958,0.594570135746606,0.695054945054945,0.781437937205901,0.460351103534074,0.68651963737658,0.9328525242477,0.913274236350291,0.921348314606742,0.297167546807489,0.0303830911492734,0.29701230228471,0.00730994152046784,0.0419313850063532,0.0444444444444444,0,0.117647058823529,0.00178890876565295,0.182957393483709,0.187600644122383,0.199091597274792,0.409855769230769,0.78236538913708,0.653266331658292,0.320498301245753,0.563696919233972,0.692084942084942,0.333641404805915,0.716427640156454,0.0192307692307692,0.0422535211267605,0.00270270270270271,0.0303030303030303,0.115044247787611,0.0873015873015872,0.0269700027520411,0.0433275563258232,0.197590361445783,0.0980926430517711,fasttext,wiki,250,17,0.602443609022556,0.69538077403246,0.486317435496482,0.392388451443569,0.417309340188518,0.54815420091665,0.608429639700884,0.502798507462686,0.0547309889908302,0.102701604975021,0.156713220369428,0.278167905727447,0.272949982979834,0.328435973855556,0.675250357653791,0.8671875,0.431312356101307,0.455373406193078,0.275862068965517,0.451960784313728,0.164383561643836,0.34020618556701
335,0.549497847919656,0.742857142857143,0.613574660633484,0.678571428571429,0.768241737188144,0.472515320462609,0.664470559883189,0.949266351653817,0.909208966179211,0.896629213483146,0.307249159865578,0.0264200792602378,0.291739894551845,0.0116959064327485,0.0495552731893266,0,0,0.0588235294117647,0.00178890876565295,0.146616541353383,0.179549114331723,0.174867524602574,0.399639423076923,0.785422055019986,0.656616415410385,0.311438278595697,0.545378850957535,0.69980694980695,0.341035120147874,0.720990873533246,0.032051282051282,0.0633802816901408,0.027027027027027,0.0378787878787879,0.106194690265487,0.134920634920635,0.0202275020640308,0.0450606585788562,0.216867469879518,0.0926430517711172,fasttext,wiki,250,19,0.554511278195489,0.69538077403246,0.485535574667709,0.351706036745408,0.509854327335047,0.564555486376458,0.645819170632223,0.514925373134328,0.054934479018636,0.102227181802765,0.155005359664096,0.279140511250044,0.272518635585498,0.296986284151523,0.682403433476395,0.8359375,0.426707597851114,0.439587128111716,0.155172413793103,0.442647058823528,0.113013698630137,0.0652920962199314
336,0.604017216642755,0.897354497354497,0.708597285067873,0.772893772893773,0.805356049738085,0.607427544579091,0.922348901001538,0.931360358119871,0.961379933374739,0.911235955056179,0.229476716274604,0.0435931307793923,0.302284710017575,0.0116959064327485,0.048284625158831,0.0222222222222222,0,0.0294117647058824,0.00178890876565295,0.161654135338346,0.388083735909823,0.311884935654807,0.416466346153846,0.808041382553492,0.767169179229481,0.5039637599094,0.714404662781016,0.691119691119691,0.337338262476895,0.734680573663625,0.0192307692307692,0.0563380281690141,0.0540540540540541,0.0378787878787879,0.0973451327433628,0.119047619047619,0.0202275020640308,0.048526863084922,0.349397590361446,0.149863760217984,fasttext,wiki,250,3,0.641917293233083,0.689138576779025,0.519937451133698,0.514435695538058,0.407026563838903,0.508102985931158,0.600951733514616,0.384328358208955,0.0704561022420195,0.0668246878318405,0.126116034490116,0.196663941509256,0.220860705557722,0.227082987421497,0.702432045779685,0.90625,0.479662317728319,0.526411657559202,0.281609195402299,0.642320261437906,0.400684931506849,0.539518900343643
337,0.552367288378766,0.873015873015873,0.646153846153846,0.764652014652015,0.78391222470923,0.516748836566373,0.892630579162621,0.952250683909475,0.949861667890012,0.89438202247191,0.269323091694671,0.0383091149273448,0.286467486818981,0.00730994152046784,0.0495552731893266,0.0222222222222222,0,0.0882352941176471,0.0035778175313059,0.105263157894737,0.313204508856683,0.285389856169568,0.421875,0.808041382553492,0.711892797319933,0.40317100792752,0.675270607826811,0.666023166023166,0.340110905730129,0.713168187744459,0.0256410256410256,0.0633802816901408,0.027027027027027,0.0378787878787879,0.0442477876106195,0.166666666666667,0.0202275020640308,0.0311958405545927,0.279518072289157,0.114441416893733,fasttext,wiki,250,5,0.634398496240602,0.652933832709114,0.500390930414386,0.366141732283465,0.358183376178235,0.52699726353677,0.619306594153637,0.426305970149254,0.0683460723662139,0.0777899166061157,0.151296850118397,0.240928623146944,0.267283096292968,0.392967084129766,0.701001430615164,0.859375,0.435149654643134,0.497267759562843,0.126436781609195,0.494607843137256,0.311643835616438,0.333333333333333
338,0.506456241032999,0.830687830687831,0.628959276018099,0.728021978021978,0.805356049738085,0.478044509975579,0.836069902114358,0.970156677443422,0.957992208232172,0.938202247191011,0.258281325012002,0.0343461030383091,0.295254833040422,0.0116959064327485,0.0533672172808132,0,0,0,0,0.134085213032582,0.273752012882448,0.263436790310371,0.423677884615385,0.82210204561486,0.69179229480737,0.388448471121178,0.635303913405495,0.665057915057915,0.33086876155268,0.713168187744459,0.0256410256410256,0.0845070422535211,0.0243243243243243,0.0227272727272727,0.0619469026548672,0.134920634920635,0.0179800018346941,0.0346620450606586,0.231325301204819,0.0953678474114441,fasttext,wiki,250,7,0.596804511278195,0.69912609238452,0.485535574667709,0.376640419947507,0.408740359897173,0.576052555455446,0.559483344663494,0.459888059701493,0.0659774936537936,0.0858380095410781,0.158559086035197,0.262506418587282,0.281036187190045,0.23906494707603,0.678111587982832,0.84375,0.423637759017649,0.442622950819677,0.367816091954023,0.512091503267977,0.366438356164384,0.439862542955327
339,0.550932568149211,0.812698412698413,0.61447963800905,0.722527472527473,0.805356049738085,0.46477445514445,0.791971747127577,0.944789853270331,0.948506577832985,0.932584269662921,0.2870859337494,0.035667107001321,0.288224956063269,0.00584795321637427,0.0444726810673444,0,0,0,0.0035778175313059,0.157894736842105,0.249597423510467,0.24224072672218,0.424278846153846,0.820268046085116,0.685092127303183,0.342015855039638,0.631973355537053,0.670849420849421,0.350277264325324,0.711212516297262,0.0128205128205128,0.0845070422535211,0.0324324324324324,0.0378787878787879,0.106194690265487,0.126984126984127,0.0157325016053573,0.0363951473136915,0.219277108433735,0.0980926430517711,fasttext,wiki,250,9,0.572368421052632,0.700374531835205,0.48240813135262,0.405511811023622,0.405312767780634,0.56410299138322,0.593473827328348,0.434701492537314,0.0634001206921462,0.0918974586244145,0.161791410289316,0.2703344412986,0.281112229177822,0.152904567239822,0.663805436337626,0.859375,0.442824251726785,0.449301760777167,0.419540229885057,0.515032679738563,0.246575342465753,0.271477663230241
340,0.892395982783357,0.873015873015873,0.841628959276018,0.956959706959707,0.920822799893459,0.848500207344607,0.996165377827236,0.782143745336981,0.797414036474507,0.769662921348314,0.206433029284686,0.0488771466314399,0.318101933216169,0.0394736842105263,0.02287166454892,0.0666666666666667,0.03125,0.176470588235294,0,0.162907268170426,0.458132045088567,0.267978803936412,0.483774038461538,0.786644721373148,0.798157453936349,0.607021517553794,0.657785179017485,0.77027027027027,0.271719038817005,0.646023468057366,0.00641025641025641,0.0633802816901408,0.0675675675675675,0.0303030303030303,0.123893805309735,0.246031746031746,0.0134850013760205,0.143847487001733,0.481927710843374,0.160762942779292,fasttext,wiki,300,1,0.663533834586466,0.719101123595506,0.591868647380766,0.581364829396326,0.502999143101971,0.553856223167124,0.675730795377294,0.548507462686567,0.0733432545985009,0.0657817097328406,0.0617607865303895,0.0960735404822174,0.115443228656827,0.317790085370057,0.735336194563663,0.8671875,0.57252494244052,0.691560412871895,0.454022988505747,0.618137254901958,0.726027397260274,0.694158075601375
341,0.539454806312769,0.780952380952381,0.575565610859728,0.734432234432234,0.817727487254733,0.470303644657421,0.725824514647406,0.964188012932106,0.928857772006098,0.897752808988764,0.27892462794047,0.0317040951122853,0.29701230228471,0.00584795321637427,0.048284625158831,0,0,0.0588235294117647,0,0.142857142857143,0.218196457326892,0.20893262679788,0.418269230769231,0.810486715259816,0.663316582914573,0.35673839184598,0.626977518734388,0.672779922779923,0.363216266173752,0.735984354628422,0.0128205128205128,0.0633802816901408,0.0243243243243243,0.0303030303030303,0.0973451327433628,0.111111111111111,0.0157325016053573,0.0259965337954939,0.163855421686747,0.0681198910081744,fasttext,wiki,300,11,0.68890977443609,0.690387016229713,0.523064894448788,0.39501312335958,0.44215938303342,0.613995780108774,0.548606390210741,0.417910447761194,0.0633121695677946,0.0939000550968702,0.165027482565298,0.283348925579379,0.287393966492187,0.324583779736264,0.706723891273248,0.8828125,0.435917114351497,0.412264723740135,0.477011494252873,0.487418300653595,0.154109589041096,0.374570446735395
342,0.532281205164993,0.792592592592593,0.584615384615385,0.746336996336996,0.816077962252513,0.490208726904115,0.693230226178916,0.950758517781647,0.929535317034611,0.911235955056179,0.297167546807489,0.0317040951122853,0.29701230228471,0.00584795321637427,0.0520965692503177,0,0,0.0294117647058824,0,0.121553884711779,0.187600644122383,0.212717638152914,0.417668269230769,0.796426052198448,0.673366834170855,0.353340883352208,0.597835137385512,0.689189189189189,0.358595194085028,0.73728813559322,0,0.0563380281690141,0.0216216216216216,0.0227272727272727,0.0884955752212389,0.0793650793650794,0.0247225025227043,0.0190641247833622,0.175903614457831,0.0572207084468665,fasttext,wiki,300,13,0.614661654135339,0.692883895131085,0.501172791243159,0.406824146981628,0.363324764353043,0.58484424011262,0.619306594153637,0.45615671641791,0.060442167793764,0.0961830495014817,0.164045108547039,0.283452776315237,0.287800673827547,0.313163946390592,0.71101573676681,0.84375,0.43668457405986,0.366120218579238,0.477011494252873,0.506045751633984,0.164383561643836,0.463917525773196
343,0.552367288378766,0.790476190476191,0.592760180995475,0.732600732600733,0.808655099742525,0.479150347878174,0.692271570635725,0.971648843571251,0.929535317034611,0.896629213483146,0.296207393182909,0.0369881109643329,0.295254833040422,0.0087719298245614,0.0584498094027954,0.0222222222222222,0,0.0588235294117647,0,0.130325814536341,0.183574879227053,0.193792581377744,0.407451923076923,0.784199388666823,0.649078726968174,0.335220838052095,0.586178184845962,0.695945945945946,0.362292051756007,0.740547588005215,0.0128205128205128,0.0633802816901408,0.0135135135135135,0.0151515151515152,0.0884955752212389,0.0634920634920635,0.0179800018346941,0.0294627383015598,0.183132530120482,0.0681198910081744,fasttext,wiki,300,15,0.634398496240602,0.69912609238452,0.503518373729476,0.429133858267716,0.346186803770352,0.560583961966634,0.626784500339904,0.45615671641791,0.0582686206804169,0.099248449638647,0.164706239302461,0.285541278459316,0.283720764438245,0.336654820577774,0.705293276108726,0.84375,0.418265541059096,0.389799635701276,0.327586206896551,0.533986928104571,0.191780821917808,0.450171821305842
344,0.533715925394548,0.765079365079365,0.566515837104072,0.688644688644689,0.816077962252513,0.470303644657421,0.666387870969571,0.964188012932106,0.922082321720964,0.87191011235955,0.28852616418627,0.0369881109643329,0.300527240773286,0.010233918128655,0.0393900889453621,0,0,0.0588235294117647,0.00178890876565295,0.150375939849624,0.169082125603865,0.178652535957608,0.432692307692308,0.784810721843405,0.664154103852596,0.325028312570782,0.577019150707743,0.706563706563706,0.344731977818854,0.735332464146023,0.0192307692307692,0.0633802816901408,0.00810810810810811,0.0227272727272727,0.0707964601769912,0.0634920634920635,0.0202275020640308,0.0433275563258232,0.185542168674699,0.0613079019073569,fasttext,wiki,300,17,0.599624060150376,0.690387016229713,0.500390930414386,0.356955380577427,0.405312767780634,0.616808465461374,0.619306594153637,0.540111940298508,0.0560960452349329,0.100222241574691,0.16119251225904,0.285134598666339,0.2798744781684,0.259913329492203,0.701001430615164,0.8671875,0.403683806600153,0.468123861566486,0.649425287356322,0.470261437908493,0.154109589041096,0.470790378006873
345,0.57245337159254,0.733333333333333,0.582805429864253,0.710622710622711,0.796283662225878,0.500161268027462,0.639545515760226,0.937329022631186,0.904466150979617,0.874157303370786,0.309649543927028,0.0449141347424042,0.29701230228471,0.00730994152046784,0.0381194409148666,0,0,0.0294117647058824,0,0.134085213032582,0.165056360708535,0.175624526873581,0.418269230769231,0.779308723254173,0.652428810720268,0.309173272933182,0.571190674437968,0.694980694980695,0.33826247689464,0.742503259452412,0.032051282051282,0.0563380281690141,0.0108108108108108,0.0303030303030303,0.0265486725663717,0.0873015873015872,0.0224750022933676,0.0398613518197574,0.178313253012048,0.0749318801089918,fasttext,wiki,300,19,0.62406015037594,0.710362047440698,0.502736512900703,0.372703412073491,0.325621251071123,0.57769658841491,0.608429639700884,0.527985074626866,0.0547213143609586,0.101132742320344,0.159027942674413,0.285992847017374,0.279139999600581,0.339119427540922,0.733905579399141,0.859375,0.411358403683805,0.459623557984214,0,0.478267973856212,0.123287671232877,0.0618556701030927
346,0.604017216642755,0.900529100529101,0.704072398190045,0.816849816849817,0.825975112265831,0.593051651845367,0.940563356322165,0.913454364585924,0.949184122861498,0.897752808988764,0.223235717714834,0.0383091149273448,0.281195079086116,0.0116959064327485,0.0330368487928844,0.0222222222222222,0,0.147058823529412,0,0.12280701754386,0.371980676328502,0.306585919757759,0.425480769230769,0.820879379261698,0.757956448911223,0.5039637599094,0.726061615320566,0.714285714285714,0.346580406654344,0.75619295958279,0.00641025641025641,0.0704225352112676,0.0540540540540541,0.0227272727272727,0.0884955752212389,0.126984126984127,0.0157325016053573,0.0467937608318891,0.332530120481928,0.123978201634877,fasttext,wiki,300,3,0.641917293233083,0.731585518102371,0.523064894448788,0.354330708661417,0.342759211653813,0.532906097708825,0.611828687967369,0.388059701492537,0.071485574998549,0.065588711499491,0.130748404665514,0.203174653463789,0.228243574411156,0.302633312102542,0.739628040057225,0.8125,0.451266308518803,0.53187613843352,0.551724137931035,0.611764705882352,0.393835616438356,0.360824742268041
347,0.576757532281205,0.864550264550265,0.632579185520362,0.797619047619048,0.832573212274709,0.520066350274156,0.88112671264433,0.952250683909475,0.947829032804472,0.910112359550562,0.243879020643303,0.0317040951122853,0.289982425307557,0.00730994152046784,0.0559085133418043,0.0222222222222222,0,0.0294117647058824,0,0.101503759398496,0.310789049919485,0.279333838001514,0.426682692307692,0.824547378321185,0.71356783919598,0.411098527746319,0.683597002497918,0.681467181467181,0.362292051756007,0.748370273794003,0.0256410256410256,0.0633802816901408,0.0243243243243243,0.0227272727272727,0.0619469026548672,0.111111111111111,0.0134850013760205,0.0346620450606586,0.250602409638554,0.0681198910081744,fasttext,wiki,300,5,0.681390977443609,0.716604244694133,0.505082095387021,0.454068241469817,0.471293916023993,0.64513756007945,0.571040108769545,0.401119402985075,0.0700582498999749,0.0778435059663042,0.156088078081726,0.245517509559281,0.274192576181468,0.317810784583925,0.718168812589413,0.890625,0.510360706062932,0.494231936854889,0.408045977011492,0.573692810457516,0.339041095890411,0.178694158075601
